game_date,game_pk,home_team,away_team,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,bb_type,inning,inning_topbot,pitch_number,at_bat_number,events
2017-06-26,491244,SF,COL,76.7,11.646,139.0,163.95,135.27,ground_ball,1,Bot,7,4,single
2017-06-26,491246,BOS,MIN,108.8,-4.376,25.0,123.39,82.94,ground_ball,1,Bot,5,4,single
2017-06-26,491249,CLE,TEX,103.1,25.611,408.0,30.15,54.21,fly_ball,1,Top,5,4,home_run
2017-06-26,491245,LAD,LAA,40.8,-30.119,6.0,96.84,171.41,ground_ball,1,Top,4,4,single
2017-06-26,491248,ARI,PHI,80.7,23.6166,250.0,125.76,95.0,line_drive,1,Top,3,3,single
2017-06-26,491249,CLE,TEX,109.8,11.813,306.0,165.04,53.62,line_drive,1,Top,3,3,double
2017-06-26,491243,WSH,CHC,104.9,26.58,407.0,17.15,63.72,fly_ball,1,Top,5,1,home_run
2017-06-26,490449,STL,CIN,78.4,21.294,261.0,93.2,95.15,line_drive,1,Top,4,1,single
2017-06-26,491248,ARI,PHI,84.6,19.2222,252.0,97.9,79.72,line_drive,1,Top,3,1,single
2017-06-26,491249,CLE,TEX,109.8,18.926,387.0,157.03,37.92,line_drive,1,Top,1,1,double
2017-06-25,491231,LAD,COL,99.3,15.082,328.0,153.17,61.18,line_drive,8,Bot,2,79,double
2017-06-25,491231,LAD,COL,97.2,18.251,271.0,122.06,74.02,line_drive,8,Bot,5,78,single
2017-06-25,491237,SF,NYM,90.3,-17.3,,101.47,107.55,ground_ball,9,Bot,4,85,single
2017-06-25,491231,LAD,COL,108.3,25.477,423.0,226.73,49.45,fly_ball,8,Bot,2,77,home_run
2017-06-25,491239,ARI,PHI,104.2,0.583,52.0,158.77,137.07,ground_ball,11,Bot,2,83,single
2017-06-25,491237,SF,NYM,98.6,29.887,384.0,225.8,89.75,fly_ball,9,Top,6,79,home_run
2017-06-25,491239,ARI,PHI,85.7,8.936,120.0,118.11,85.31,ground_ball,11,Bot,4,81,single
2017-06-25,491231,LAD,COL,100.3,6.286,127.0,196.71,141.2,ground_ball,8,Bot,5,72,double
2017-06-25,491242,KC,TOR,80.8,3.928,79.0,102.61,147.35,ground_ball,9,Bot,4,81,single
2017-06-25,491241,NYY,TEX,81.4,20.238,232.0,85.9,111.06,line_drive,9,Bot,6,76,single
2017-06-25,491238,CWS,OAK,104.7,5.008,113.0,120.19,80.11,line_drive,9,Bot,3,73,single
2017-06-25,491237,SF,NYM,62.7,-50.946,4.0,115.17,167.55,ground_ball,8,Bot,4,75,single
2017-06-25,491233,SEA,HOU,102.2,0.587,60.0,82.19,121.28,ground_ball,9,Bot,4,74,single
2017-06-25,491237,SF,NYM,84.3,57.227,220.0,127.27,108.28,popup,8,Bot,3,73,single
2017-06-25,491242,KC,TOR,90.3,-17.3,,85.23,111.11,ground_ball,9,Top,4,75,single
2017-06-25,491238,CWS,OAK,101.0,22.9,400.0,226.81,84.67,fly_ball,9,Bot,3,70,home_run
2017-06-25,491233,SEA,HOU,89.5,15.159,248.0,183.02,112.0,line_drive,9,Bot,2,73,single
2017-06-25,491237,SF,NYM,102.5,10.695,281.0,175.05,116.7,line_drive,8,Bot,2,72,double
2017-06-25,491242,KC,TOR,66.0,28.296,218.0,120.24,100.94,fly_ball,8,Bot,6,74,single
2017-06-25,491228,TB,BAL,98.8,17.1,,42.03,103.04,line_drive,9,Top,3,74,double
2017-06-25,491242,KC,TOR,95.0,0.5,46.0,146.17,139.31,ground_ball,8,Bot,2,73,single
2017-06-25,491238,CWS,OAK,101.9,2.983,74.0,126.56,181.05,ground_ball,9,Top,3,68,single
2017-06-25,491231,LAD,COL,100.6,18.318,278.0,49.76,109.55,line_drive,7,Bot,4,66,double
2017-06-25,491228,TB,BAL,103.3,4.632,104.0,126.83,96.98,ground_ball,9,Top,2,71,single
2017-06-25,491232,SD,DET,98.2,0.752,76.0,166.9,109.17,ground_ball,9,Top,6,76,single
2017-06-25,491235,ATL,MIL,105.6,22.002,288.0,38.8,113.78,line_drive,9,Top,2,69,double
2017-06-25,491238,CWS,OAK,102.9,2.713,81.0,104.96,91.85,line_drive,9,Top,3,67,single
2017-06-25,491237,SF,NYM,98.9,12.472,207.0,87.17,94.58,line_drive,8,Top,5,69,single
2017-06-25,491230,WSH,CIN,90.0,-5.22,27.0,106.71,157.79,ground_ball,9,Top,5,70,single
2017-06-25,491231,LAD,COL,102.3,2.513,69.0,61.5,100.47,ground_ball,7,Bot,2,64,single
2017-06-25,491228,TB,BAL,57.0,-30.691,5.0,115.32,170.27,ground_ball,8,Bot,5,69,single
2017-06-25,491242,KC,TOR,71.4,36.0,,116.69,111.11,fly_ball,8,Top,4,69,single
2017-06-25,491238,CWS,OAK,106.6,26.539,422.0,231.89,81.11,line_drive,9,Top,5,64,home_run
2017-06-25,491241,NYY,TEX,99.9,21.545,300.0,207.53,99.92,line_drive,8,Bot,5,67,double
2017-06-25,491239,ARI,PHI,77.2,8.222,127.0,122.41,103.63,line_drive,9,Bot,1,67,single
2017-06-25,491237,SF,NYM,103.3,25.73,421.0,158.78,23.26,fly_ball,8,Top,5,66,home_run
2017-06-25,491232,SD,DET,102.5,18.338,280.0,65.47,116.31,line_drive,9,Top,2,72,double
2017-06-25,491235,ATL,MIL,40.0,-36.0,,123.29,196.02,ground_ball,8,Bot,2,64,single
2017-06-25,491231,LAD,COL,90.3,-17.3,,116.22,185.95,ground_ball,7,Top,2,61,single
2017-06-25,491238,CWS,OAK,104.8,35.067,387.0,87.77,31.28,fly_ball,9,Top,3,63,home_run
2017-06-25,491228,TB,BAL,95.4,4.679,121.0,175.28,123.63,ground_ball,8,Bot,3,67,single
2017-06-25,491237,SF,NYM,100.1,5.407,100.0,72.54,117.21,ground_ball,8,Top,3,65,single
2017-06-25,491233,SEA,HOU,84.0,3.685,86.0,80.16,121.79,ground_ball,9,Top,4,67,single
2017-06-25,491230,WSH,CIN,73.6,9.056,130.0,138.01,99.41,ground_ball,8,Bot,5,65,single
2017-06-25,491240,STL,PIT,101.0,-0.876,32.0,85.1,89.35,ground_ball,7,Bot,3,63,single
2017-06-25,491241,NYY,TEX,79.1,25.17,243.0,61.09,120.25,line_drive,8,Top,4,64,single
2017-06-25,491240,STL,PIT,89.7,12.856,207.0,185.41,108.21,line_drive,7,Bot,5,61,single
2017-06-25,491234,BOS,LAA,83.8,-24.294,7.0,144.1,131.45,ground_ball,9,Bot,5,69,single
2017-06-25,491228,TB,BAL,96.3,23.99,378.0,49.3,66.7,fly_ball,8,Top,5,63,home_run
2017-06-25,491241,NYY,TEX,91.9,7.979,127.0,194.33,107.55,ground_ball,7,Bot,5,62,single
2017-06-25,491233,SEA,HOU,105.0,25.844,426.0,43.11,23.65,fly_ball,9,Top,6,63,home_run
2017-06-25,491238,CWS,OAK,90.8,40.972,300.0,47.17,107.04,fly_ball,8,Top,1,57,single
2017-06-25,491238,CWS,OAK,104.3,5.125,104.0,75.39,124.42,ground_ball,8,Top,4,56,single
2017-06-25,491242,KC,TOR,108.1,21.324,417.0,127.86,35.86,fly_ball,7,Bot,3,62,double
2017-06-25,491235,ATL,MIL,98.9,17.095,286.0,160.02,84.28,line_drive,8,Top,3,59,double
2017-06-25,491233,SEA,HOU,72.9,19.697,196.0,174.54,119.25,line_drive,9,Top,3,62,single
2017-06-25,491228,TB,BAL,86.4,14.644,249.0,102.48,88.82,line_drive,7,Bot,2,60,single
2017-06-25,491231,LAD,COL,106.2,-4.036,23.0,85.85,106.56,ground_ball,6,Top,4,54,single
2017-06-25,491238,CWS,OAK,62.5,28.842,204.0,80.71,127.76,fly_ball,8,Top,1,54,single
2017-06-25,491234,BOS,LAA,67.4,21.295,195.0,157.25,125.31,line_drive,9,Top,5,65,single
2017-06-25,491242,KC,TOR,100.1,-4.108,30.0,149.17,109.58,ground_ball,7,Top,4,59,single
2017-06-25,491239,ARI,PHI,94.8,13.625,246.0,42.07,107.9,line_drive,8,Bot,1,58,double
2017-06-25,491230,WSH,CIN,100.6,23.456,360.0,192.78,61.78,fly_ball,7,Top,5,57,double
2017-06-25,491241,NYY,TEX,95.8,25.481,355.0,25.35,66.87,line_drive,7,Bot,6,57,home_run
2017-06-25,491237,SF,NYM,71.1,36.312,240.0,115.68,98.91,fly_ball,7,Top,2,57,single
2017-06-25,491234,BOS,LAA,96.5,10.868,252.0,113.65,81.62,line_drive,9,Top,4,63,single
2017-06-25,491242,KC,TOR,104.2,14.445,319.0,174.54,57.72,line_drive,7,Top,1,57,double
2017-06-25,491242,KC,TOR,61.6,45.067,173.0,174.2,146.38,popup,6,Bot,6,55,single
2017-06-25,491230,WSH,CIN,92.9,14.486,229.0,77.62,103.99,line_drive,7,Top,4,55,single
2017-06-25,491229,MIA,CHC,105.9,20.44,371.0,20.19,81.59,line_drive,7,Bot,2,62,home_run
2017-06-25,491239,ARI,PHI,100.8,14.758,242.0,155.98,81.16,line_drive,8,Top,3,52,single
2017-06-25,491238,CWS,OAK,97.4,11.538,217.0,197.89,119.25,line_drive,7,Top,3,49,double
2017-06-25,491232,SD,DET,104.6,11.66,293.0,136.09,49.17,line_drive,7,Top,1,60,single
2017-06-25,491240,STL,PIT,76.6,12.966,176.0,83.58,103.09,line_drive,7,Top,2,54,single
2017-06-25,491241,NYY,TEX,98.7,16.206,233.0,191.74,126.83,line_drive,7,Top,6,53,double
2017-06-25,491228,TB,BAL,98.0,-15.288,12.0,117.54,137.61,ground_ball,6,Bot,5,53,single
2017-06-25,491237,SF,NYM,80.0,-20.35,6.0,85.23,129.92,ground_ball,6,Bot,5,54,single
2017-06-25,491232,SD,DET,94.6,-9.537,16.0,121.82,91.89,ground_ball,7,Top,4,58,single
2017-06-25,491229,MIA,CHC,91.9,20.191,274.0,164.97,105.12,line_drive,7,Top,3,58,single
2017-06-25,491240,STL,PIT,96.7,25.471,377.0,173.94,24.25,fly_ball,6,Bot,3,51,double
2017-06-25,491234,BOS,LAA,84.5,19.734,252.0,99.4,93.28,line_drive,8,Top,2,58,single
2017-06-25,491230,WSH,CIN,75.1,22.443,216.0,185.42,131.17,line_drive,6,Top,6,49,single
2017-06-25,491233,SEA,HOU,91.0,-0.018,59.0,175.05,122.3,ground_ball,7,Bot,6,52,single
2017-06-25,491242,KC,TOR,84.2,24.5783,268.0,206.11,119.11,line_drive,6,Top,2,49,double
2017-06-25,491228,TB,BAL,99.0,27.575,376.0,28.27,72.11,fly_ball,6,Top,3,50,home_run
2017-06-25,491238,CWS,OAK,101.7,11.092,195.0,192.35,113.47,line_drive,7,Top,6,45,single
2017-06-25,491229,MIA,CHC,107.2,7.246,134.0,177.66,107.66,ground_ball,7,Top,4,56,single
2017-06-25,491236,CLE,MIN,85.0,15.478,229.0,183.6,103.86,line_drive,6,Bot,2,54,single
2017-06-25,491239,ARI,PHI,61.2,45.722,171.0,180.41,138.4,popup,7,Top,3,47,single
2017-06-25,491237,SF,NYM,103.7,15.86,319.0,110.97,66.05,line_drive,6,Top,1,51,single
2017-06-25,491241,NYY,TEX,88.9,17.583,275.0,130.39,85.69,line_drive,6,Bot,3,50,single
2017-06-25,491231,LAD,COL,105.0,7.615,171.0,121.06,126.59,line_drive,5,Top,1,46,single
2017-06-25,491237,SF,NYM,98.7,7.15,113.0,151.34,126.72,ground_ball,6,Top,5,50,single
2017-06-25,491236,CLE,MIN,106.7,1.411,59.0,171.81,129.63,ground_ball,6,Bot,1,52,single
2017-06-25,491240,STL,PIT,105.7,11.507,210.0,102.43,82.1,line_drive,6,Bot,5,48,double
2017-06-25,491239,ARI,PHI,105.1,11.79,274.0,127.18,79.59,line_drive,7,Top,4,45,single
2017-06-25,491240,STL,PIT,109.3,29.247,478.0,1.0,61.3,fly_ball,6,Bot,6,47,home_run
2017-06-25,491239,ARI,PHI,59.6,-31.847,5.0,134.57,157.27,ground_ball,7,Top,4,44,single
2017-06-25,491228,TB,BAL,107.2,11.149,220.0,53.98,109.69,line_drive,5,Bot,1,46,double
2017-06-25,491231,LAD,COL,98.6,-3.182,26.0,149.44,91.38,ground_ball,5,Top,2,43,single
2017-06-25,491229,MIA,CHC,86.2,9.185,175.0,78.05,135.8,line_drive,6,Top,6,51,single
2017-06-25,491232,SD,DET,75.0,36.452,246.0,93.9,112.24,fly_ball,6,Top,1,52,single
2017-06-25,491230,WSH,CIN,105.0,20.034,334.0,227.29,99.47,line_drive,5,Bot,6,45,double
2017-06-25,491232,SD,DET,94.8,5.181,134.0,167.98,88.57,ground_ball,6,Top,6,50,single
2017-06-25,491238,CWS,OAK,66.4,-36.803,5.0,135.08,184.3,ground_ball,6,Bot,1,41,single
2017-06-25,491234,BOS,LAA,103.8,10.402,222.0,160.94,74.63,line_drive,7,Bot,2,52,single
2017-06-25,491235,ATL,MIL,102.4,12.506,243.0,48.48,103.55,line_drive,6,Top,5,45,double
2017-06-25,491236,CLE,MIN,109.6,17.246,363.0,156.78,52.64,line_drive,6,Top,3,48,double
2017-06-25,491242,KC,TOR,99.6,9.555,184.0,121.26,93.31,line_drive,6,Top,4,44,single
2017-06-25,491230,WSH,CIN,69.5,40.966,229.0,95.91,109.04,fly_ball,5,Bot,3,44,single
2017-06-25,491232,SD,DET,104.1,23.945,398.0,226.39,65.45,line_drive,6,Top,3,49,home_run
2017-06-25,491228,TB,BAL,95.1,27.608,382.0,54.8,53.22,fly_ball,5,Bot,3,43,home_run
2017-06-25,491236,CLE,MIN,102.9,15.216,263.0,134.93,75.39,line_drive,6,Top,4,46,single
2017-06-25,491228,TB,BAL,110.5,2.645,72.0,166.29,88.85,ground_ball,5,Bot,1,42,single
2017-06-25,491241,NYY,TEX,102.5,27.897,422.0,128.83,19.89,fly_ball,5,Bot,6,45,home_run
2017-06-25,491242,KC,TOR,99.8,1.534,78.0,136.61,88.17,ground_ball,5,Bot,3,41,single
2017-06-25,491228,TB,BAL,99.4,6.999,123.0,125.14,94.7,line_drive,5,Bot,5,41,single
2017-06-25,491232,SD,DET,106.7,1.602,67.0,129.97,107.48,ground_ball,6,Top,3,47,single
2017-06-25,491238,CWS,OAK,95.3,-2.452,34.0,117.07,133.12,ground_ball,6,Top,4,37,single
2017-06-25,491241,NYY,TEX,105.2,10.243,222.0,104.22,75.26,line_drive,5,Bot,1,44,single
2017-06-25,491236,CLE,MIN,90.0,6.918,105.0,212.6,109.58,ground_ball,5,Bot,2,44,double
2017-06-25,491232,SD,DET,90.3,-17.3,,91.87,114.28,ground_ball,5,Bot,7,45,single
2017-06-25,491234,BOS,LAA,89.1,9.944,237.0,98.54,103.42,line_drive,7,Top,3,47,single
2017-06-25,491239,ARI,PHI,98.4,18.0,,210.82,98.86,line_drive,6,Top,4,38,triple
2017-06-25,491228,TB,BAL,99.9,12.279,246.0,107.49,55.08,line_drive,5,Top,2,38,single
2017-06-25,491229,MIA,CHC,82.2,11.393,172.0,94.41,105.12,line_drive,5,Top,5,43,single
2017-06-25,491241,NYY,TEX,93.6,6.126,119.0,180.14,120.03,ground_ball,5,Bot,2,40,single
2017-06-25,491234,BOS,LAA,90.3,-17.3,,151.71,88.74,ground_ball,6,Bot,6,45,single
2017-06-25,491230,WSH,CIN,99.5,5.699,143.0,88.89,86.61,ground_ball,5,Top,1,39,single
2017-06-25,491240,STL,PIT,90.4,12.591,203.0,69.86,96.11,line_drive,5,Bot,2,40,single
2017-06-25,491237,SF,NYM,101.5,23.19,381.0,81.91,43.99,line_drive,5,Top,2,40,double
2017-06-25,491237,SF,NYM,102.3,17.918,355.0,145.02,50.91,line_drive,5,Top,2,39,double
2017-06-25,491228,TB,BAL,81.4,9.584,150.0,171.66,114.79,line_drive,4,Bot,8,33,single
2017-06-25,491236,CLE,MIN,97.9,12.905,225.0,42.1,106.53,line_drive,5,Top,3,38,double
2017-06-25,491231,LAD,COL,109.5,6.114,136.0,181.63,87.83,ground_ball,4,Bot,6,36,single
2017-06-25,491230,WSH,CIN,101.8,29.973,415.0,78.04,29.37,fly_ball,4,Bot,3,35,home_run
2017-06-25,491242,KC,TOR,109.7,29.656,450.0,51.74,43.99,fly_ball,5,Top,4,34,home_run
2017-06-25,491230,WSH,CIN,104.5,5.3,136.0,108.44,69.33,ground_ball,4,Bot,5,34,single
2017-06-25,491240,STL,PIT,99.9,-3.504,22.0,139.42,80.7,ground_ball,5,Top,2,37,single
2017-06-25,491234,BOS,LAA,103.0,-0.725,38.0,147.56,110.75,ground_ball,6,Top,4,41,single
2017-06-25,491242,KC,TOR,105.8,1.615,58.0,139.02,91.28,ground_ball,5,Top,1,33,single
2017-06-25,491235,ATL,MIL,78.8,13.561,176.0,136.82,108.81,line_drive,4,Bot,5,35,single
2017-06-25,491239,ARI,PHI,88.4,8.411,150.0,88.14,107.98,line_drive,5,Top,3,30,single
2017-06-25,491236,CLE,MIN,92.6,-2.058,40.0,130.9,144.67,ground_ball,4,Bot,5,35,single
2017-06-25,491241,NYY,TEX,71.9,16.161,163.0,66.02,137.73,line_drive,4,Bot,3,34,single
2017-06-25,491234,BOS,LAA,97.8,-11.747,202.0,138.26,115.13,ground_ball,6,Top,5,39,single
2017-06-25,491232,SD,DET,98.8,17.1,,44.66,101.05,line_drive,4,Bot,1,38,double
2017-06-25,491242,KC,TOR,79.1,9.525,155.0,92.61,117.04,line_drive,4,Bot,4,30,single
2017-06-25,491233,SEA,HOU,101.1,28.377,420.0,4.64,66.36,fly_ball,4,Top,6,30,home_run
2017-06-25,491236,CLE,MIN,101.1,-1.05,46.0,136.03,101.04,ground_ball,4,Bot,2,34,single
2017-06-25,491237,SF,NYM,94.4,14.409,244.0,185.2,117.72,line_drive,4,Top,3,34,single
2017-06-25,491238,CWS,OAK,97.3,15.634,279.0,198.28,105.96,line_drive,4,Bot,2,27,double
2017-06-25,491229,MIA,CHC,101.8,-14.377,7.0,81.42,116.02,ground_ball,4,Top,3,35,single
2017-06-25,491231,LAD,COL,71.5,15.978,180.0,116.68,110.94,line_drive,3,Bot,2,31,single
2017-06-25,491228,TB,BAL,97.6,26.407,355.0,17.87,92.94,fly_ball,4,Top,4,30,home_run
2017-06-25,491242,KC,TOR,90.0,-13.0,,55.29,139.58,ground_ball,4,Bot,7,28,double
2017-06-25,491230,WSH,CIN,97.1,9.532,172.0,162.85,93.73,line_drive,3,Bot,4,29,single
2017-06-25,491232,SD,DET,40.0,-36.0,,117.76,186.5,ground_ball,4,Bot,1,34,single
2017-06-25,491229,MIA,CHC,103.8,13.117,250.0,63.87,99.33,line_drive,4,Top,4,33,single
2017-06-25,491239,ARI,PHI,102.6,-3.518,21.0,62.23,102.62,ground_ball,4,Bot,6,25,single
2017-06-25,491233,SEA,HOU,104.8,18.316,376.0,185.58,51.22,line_drive,4,Top,2,27,double
2017-06-25,491241,NYY,TEX,103.9,30.063,420.0,158.22,23.56,fly_ball,4,Top,1,30,home_run
2017-06-25,491234,BOS,LAA,81.5,20.565,234.0,181.92,118.72,line_drive,5,Bot,1,35,single
2017-06-25,491233,SEA,HOU,90.3,-17.3,,115.68,186.36,ground_ball,4,Top,3,26,single
2017-06-25,491234,BOS,LAA,102.1,27.781,417.0,131.0,22.35,fly_ball,5,Bot,3,34,home_run
2017-06-25,491232,SD,DET,87.7,5.112,124.0,123.28,108.28,ground_ball,4,Top,5,32,single
2017-06-25,491235,ATL,MIL,97.7,11.59,260.0,85.74,105.01,line_drive,4,Top,1,31,single
2017-06-25,491231,LAD,COL,101.7,31.641,423.0,179.07,27.17,fly_ball,3,Bot,2,29,home_run
2017-06-25,491235,ATL,MIL,91.6,13.686,226.0,51.99,112.52,line_drive,4,Top,1,30,double
2017-06-25,491229,MIA,CHC,92.7,0.579,50.0,140.6,87.83,ground_ball,4,Top,2,32,single
2017-06-25,491237,SF,NYM,105.4,21.972,396.0,60.95,44.15,line_drive,4,Top,1,31,home_run
2017-06-25,491231,LAD,COL,97.6,19.804,333.0,103.38,60.81,line_drive,3,Bot,2,28,double
2017-06-25,491233,SEA,HOU,107.9,24.523,456.0,119.44,5.28,fly_ball,4,Top,6,25,home_run
2017-06-25,491239,ARI,PHI,90.6,31.95,348.0,24.77,91.06,fly_ball,4,Bot,8,24,double
2017-06-25,491240,STL,PIT,86.2,-6.503,13.0,104.9,158.53,ground_ball,4,Top,4,29,single
2017-06-25,491236,CLE,MIN,103.8,6.469,140.0,134.13,86.84,ground_ball,4,Top,5,29,single
2017-06-25,491232,SD,DET,99.0,17.0,,54.81,134.62,line_drive,4,Top,4,31,double
2017-06-25,491231,LAD,COL,103.9,22.097,403.0,179.21,36.95,fly_ball,3,Bot,3,27,home_run
2017-06-25,491240,STL,PIT,97.6,4.361,97.0,130.57,97.21,ground_ball,4,Top,3,28,single
2017-06-25,491241,NYY,TEX,98.8,14.0909,292.0,114.37,58.3,line_drive,3,Bot,4,26,single
2017-06-25,491236,CLE,MIN,94.9,33.438,393.0,231.78,69.3,fly_ball,4,Top,3,28,home_run
2017-06-25,491232,SD,DET,88.7,26.398,353.0,163.12,54.73,fly_ball,4,Top,3,29,triple
2017-06-25,491229,MIA,CHC,76.7,-32.845,6.0,102.66,179.38,ground_ball,3,Bot,5,28,single
2017-06-25,491232,SD,DET,96.4,22.322,326.0,30.07,99.2,line_drive,4,Top,4,27,double
2017-06-25,491238,CWS,OAK,43.1,5.235,120.0,126.02,191.72,ground_ball,4,Top,6,22,single
2017-06-25,491235,ATL,MIL,100.9,11.55,246.0,169.02,87.22,line_drive,3,Top,5,25,single
2017-06-25,491230,WSH,CIN,105.8,15.601,287.0,198.76,92.76,line_drive,3,Top,5,23,single
2017-06-25,491239,ARI,PHI,111.7,6.6024,155.0,67.68,87.03,line_drive,4,Top,5,22,single
2017-06-25,491236,CLE,MIN,91.4,8.178,170.0,75.92,115.45,line_drive,3,Bot,1,26,single
2017-06-25,491237,SF,NYM,93.4,11.952,230.0,85.16,100.97,line_drive,3,Bot,2,26,single
2017-06-25,491234,BOS,LAA,105.2,12.988,240.0,158.42,84.33,line_drive,4,Bot,2,29,single
2017-06-25,491237,SF,NYM,86.4,9.3,185.0,142.59,101.56,line_drive,3,Bot,2,25,single
2017-06-25,491238,CWS,OAK,100.2,33.198,382.0,11.98,82.65,fly_ball,3,Bot,4,20,home_run
2017-06-25,491240,STL,PIT,105.8,14.084,307.0,146.25,71.95,line_drive,3,Top,2,22,double
2017-06-25,491235,ATL,MIL,102.5,-1.412,37.0,114.83,105.93,ground_ball,3,Top,5,23,single
2017-06-25,491242,KC,TOR,100.9,12.092,254.0,147.81,74.48,line_drive,3,Top,1,20,single
2017-06-25,491233,SEA,HOU,69.8,26.218,222.0,152.95,111.51,fly_ball,3,Top,2,19,single
2017-06-25,491240,STL,PIT,101.7,14.066,267.0,163.25,71.54,line_drive,3,Top,3,20,triple
2017-06-25,491233,SEA,HOU,105.1,18.581,364.0,64.19,57.82,line_drive,2,Bot,3,18,double
2017-06-25,491231,LAD,COL,72.1,35.85,245.0,143.78,98.7,fly_ball,3,Top,3,21,single
2017-06-25,491236,CLE,MIN,105.2,1.647,63.0,172.51,119.24,ground_ball,3,Top,1,20,single
2017-06-25,491241,NYY,TEX,82.1,9.06,127.0,105.97,102.24,ground_ball,2,Bot,5,19,single
2017-06-25,491240,STL,PIT,98.4,14.346,292.0,207.07,105.99,line_drive,3,Top,4,18,double
2017-06-25,491231,LAD,COL,88.5,13.297,217.0,172.19,121.76,line_drive,3,Top,3,19,single
2017-06-25,491235,ATL,MIL,97.0,17.664,276.0,144.1,74.32,line_drive,3,Top,8,21,single
2017-06-25,491231,LAD,COL,98.0,61.967,192.0,157.52,126.66,popup,2,Bot,3,18,double
2017-06-25,491236,CLE,MIN,92.2,7.935,120.0,184.69,112.64,ground_ball,2,Bot,3,18,single
2017-06-25,491237,SF,NYM,100.5,14.75,264.0,95.4,93.63,line_drive,3,Top,2,18,single
2017-06-25,491230,WSH,CIN,99.8,27.748,391.0,224.05,64.57,fly_ball,2,Top,7,16,home_run
2017-06-25,491228,TB,BAL,103.8,2.6859,84.0,101.13,74.08,ground_ball,2,Bot,2,19,single
2017-06-25,491228,TB,BAL,88.5,17.659,251.0,138.35,95.36,line_drive,2,Bot,3,18,single
2017-06-25,491236,CLE,MIN,79.3,60.673,151.0,157.81,146.45,popup,2,Bot,6,16,single
2017-06-25,491233,SEA,HOU,90.3,-17.3,,116.69,184.84,ground_ball,2,Bot,5,14,single
2017-06-25,491241,NYY,TEX,98.4,37.253,367.0,220.48,74.66,fly_ball,2,Top,3,15,home_run
2017-06-25,491237,SF,NYM,63.5,37.85,198.0,78.89,131.76,fly_ball,2,Bot,1,15,single
2017-06-25,491232,SD,DET,98.3,14.657,314.0,180.71,55.27,line_drive,2,Bot,4,16,triple
2017-06-25,491237,SF,NYM,40.0,-36.0,,113.65,179.75,ground_ball,2,Bot,3,14,single
2017-06-25,491231,LAD,COL,93.2,5.322,93.0,191.26,108.28,ground_ball,2,Top,2,13,single
2017-06-25,491235,ATL,MIL,77.5,15.499,187.0,166.42,122.3,line_drive,2,Bot,5,17,single
2017-06-25,491232,SD,DET,87.1,-0.891,36.0,83.21,131.45,ground_ball,2,Bot,2,15,single
2017-06-25,491240,STL,PIT,97.2,11.262,227.0,99.76,86.27,line_drive,2,Bot,4,14,single
2017-06-25,491228,TB,BAL,97.6,12.465,265.0,164.98,81.19,line_drive,2,Bot,2,15,single
2017-06-25,491232,SD,DET,97.6,26.246,395.0,228.42,67.48,line_drive,2,Bot,5,14,home_run
2017-06-25,491235,ATL,MIL,65.3,-37.063,4.0,125.18,203.42,ground_ball,2,Bot,3,16,single
2017-06-25,491231,LAD,COL,92.0,-24.095,5.0,150.14,165.36,ground_ball,2,Top,5,11,single
2017-06-25,491230,WSH,CIN,74.4,19.429,227.0,140.62,106.14,line_drive,1,Bot,1,12,single
2017-06-25,491239,ARI,PHI,91.4,12.819,184.0,176.77,141.76,line_drive,2,Bot,4,12,double
2017-06-25,491230,WSH,CIN,99.6,-12.603,14.0,140.02,105.24,ground_ball,1,Bot,6,11,single
2017-06-25,491234,BOS,LAA,89.9,-1.153,37.0,124.43,101.95,ground_ball,2,Bot,2,17,single
2017-06-25,491237,SF,NYM,103.1,33.433,380.0,13.84,82.07,fly_ball,2,Top,2,11,home_run
2017-06-25,491242,KC,TOR,106.5,10.171,201.0,84.72,108.57,line_drive,2,Top,4,12,single
2017-06-25,491228,TB,BAL,101.4,11.698,252.0,56.22,87.64,line_drive,2,Top,2,13,single
2017-06-25,491235,ATL,MIL,86.9,11.374,182.0,94.94,98.74,line_drive,2,Bot,4,14,single
2017-06-25,491240,STL,PIT,42.9,3.545,68.0,108.15,159.67,ground_ball,2,Bot,3,12,single
2017-06-25,491228,TB,BAL,97.0,16.175,294.0,160.04,80.68,line_drive,2,Top,3,12,double
2017-06-25,491241,NYY,TEX,106.7,5.843,138.0,75.86,107.64,ground_ball,2,Top,4,11,single
2017-06-25,491232,SD,DET,91.1,4.999,92.0,110.14,89.06,ground_ball,2,Top,6,11,single
2017-06-25,491228,TB,BAL,98.9,10.266,168.0,123.74,91.52,line_drive,2,Top,6,11,single
2017-06-25,491240,STL,PIT,81.7,18.971,246.0,135.36,85.28,line_drive,2,Bot,3,11,single
2017-06-25,491237,SF,NYM,108.0,-0.661,46.0,149.76,103.52,ground_ball,2,Top,3,8,single
2017-06-25,491236,CLE,MIN,102.1,29.163,356.0,71.15,58.75,fly_ball,2,Top,4,12,double
2017-06-25,491240,STL,PIT,106.5,0.884,59.0,106.59,142.32,ground_ball,2,Bot,6,10,single
2017-06-25,491234,BOS,LAA,103.3,26.121,415.0,214.5,45.81,fly_ball,2,Bot,2,13,home_run
2017-06-25,491234,BOS,LAA,93.5,14.703,252.0,185.2,103.99,line_drive,2,Top,1,12,single
